Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4
21.374,-0.00031831051635742186,-0.00034790036010742185,-8.8330078125e-05,0.000144580078125,-4.2724609375e-05,5.747069549560547e-05,1.8798828125e-05,0.000281494140625
21.376,-0.00031440426635742186,-0.0003328612976074219,-8.461914062499999e-05,0.000147119140625,-3.8330078125e-05,5.961913299560547e-05,2.3291013717651365e-05,0.00028579101562499997
21.378,-0.0003107421569824219,-0.0003235351257324219,-8.017578124999999e-05,0.00014599609375,-3.45703125e-05,5.9082023620605466e-05,2.5781248092651365e-05,0.00028486328124999996
21.38,-0.00031977536010742186,-0.00033081051635742184,-8.7353515625e-05,0.00013920898437499998,-4.291991806030273e-05,5.209960556030273e-05,1.7236326217651368e-05,0.000276806640625
21.382,-0.00030400387573242186,-0.00032685543823242184,-7.919921874999999e-05,0.00014873046875,-3.4179683685302734e-05,6.542968749999999e-05,2.6953121185302733e-05,0.000291015625
21.384,-0.00029458004760742187,-0.00032836911010742184,-7.514648437499999e-05,0.000150927734375,-3.3154296875e-05,6.528319549560547e-05,2.7490232467651367e-05,0.000290966796875
21.386,-0.00029467770385742186,-0.00032641598510742184,-7.133789062499999e-05,0.00015053710937499998,-3.2861328125e-05,6.381835174560547e-05,2.6025388717651365e-05,0.000287646484375
21.388,-0.00029624020385742185,-0.00033305661010742186,-8.0224609375e-05,0.000147412109375,-3.7451171874999995e-05,6.108397674560547e-05,2.2119138717651365e-05,0.00028432617187499997
21.39,-0.00029560543823242187,-0.00033916012573242184,-7.373046875e-05,0.00015322265624999998,-3.359375e-05,6.503905487060547e-05,2.6855466842651365e-05,0.00028818359375
21.392,-0.00031313473510742183,-0.00034389645385742186,-8.1396484375e-05,0.00013969726562499998,-4.4287109374999995e-05,4.965819549560547e-05,1.3720702171325683e-05,0.000274267578125
21.394,-0.0003097167663574219,-0.0003323730163574219,-7.231445312499999e-05,0.000143017578125,-3.6767578124999996e-05,5.6005851745605466e-05,2.1337890624999998e-05,0.000281494140625
21.396,-0.00030668942260742184,-0.00033256832885742186,-6.7919921875e-05,0.00014829101562499999,-3.3544914245605466e-05,6.2353515625e-05,2.6318359374999998e-05,0.00028676757812499997
21.398,-0.00030649411010742186,-0.00033803707885742186,-6.5771484375e-05,0.00014213867187499999,-3.4423824310302734e-05,6.8310546875e-05,2.3583982467651367e-05,0.000285888671875
21.4,-0.00031406246948242184,-0.0003377929382324219,-8.300781249999999e-05,0.0001408203125,-4.091796875e-05,7.294921112060546e-05,1.8066404342651368e-05,0.0002865234375
21.402,-0.00028452145385742184,-0.00030405270385742186,-6.6845703125e-05,0.00016899414062499998,-1.7529296875e-05,7.954100799560547e-05,4.331054306030273e-05,0.000309033203125
21.404,-0.0002832519226074219,-0.00030415036010742185,-6.5478515625e-05,0.000170556640625,-2.3779294967651365e-05,7.163085174560546e-05,3.6865234375e-05,0.000302197265625
21.406,-0.00029223629760742186,-0.00031293942260742186,-6.860351562499999e-05,0.00016284179687499998,-2.9736326217651367e-05,6.577147674560547e-05,2.8857421875e-05,0.000294580078125
21.408,-0.0003047851257324219,-0.0003230468444824219,-7.275390625e-05,0.00015439453125,-3.466796875e-05,6.201171112060546e-05,2.2167968749999998e-05,0.00028876953124999996
21.41,-0.00030205075073242186,-0.00032529293823242185,-6.874999999999999e-05,0.0001552734375,-2.9980468749999998e-05,6.591796112060547e-05,2.744140625e-05,0.00029189453125
21.412,-0.00031352536010742185,-0.0003397948913574219,-8.1494140625e-05,0.00014213865661621093,-3.999023056030273e-05,5.1708980560302734e-05,1.6650388717651368e-05,0.00027788085937499997
21.414,-0.0003058105163574219,-0.00032983395385742184,-7.709960937499999e-05,0.00014672850036621094,-3.3544918060302736e-05,5.629882431030273e-05,2.2802732467651364e-05,0.000282666015625
21.416,-0.00029521481323242186,-0.0003201171569824219,-6.796875e-05,0.00015771484375,-2.578125e-05,6.708983612060547e-05,3.173827743530273e-05,0.0002923828125
21.418,-0.0002969726257324219,-0.0003201171569824219,-6.630859375e-05,0.0001634765625,-2.3046875e-05,7.324217987060547e-05,3.505858993530273e-05,0.000296484375
21.42,-0.00030273434448242184,-0.00032714840698242186,-7.724609374999999e-05,0.00015205078125,-3.1738279342651366e-05,6.191405487060547e-05,2.6171873092651366e-05,0.00028681640624999996
21.422,-0.00028999020385742184,-0.00031557614135742184,-6.9091796875e-05,0.000159423828125,-2.4169919967651366e-05,6.977538299560546e-05,3.5009765625e-05,0.000296044921875
21.424,-0.00029868161010742185,-0.0003245605163574219,-7.661132812499999e-05,0.000151806640625,-3.3447265624999996e-05,6.235350799560546e-05,2.7001951217651366e-05,0.000288037109375
21.426,-0.00031064450073242184,-0.00033554684448242186,-8.388671874999999e-05,0.00014462890624999998,-4.160155868530273e-05,5.488280868530273e-05,1.9140623092651368e-05,0.00028134765624999997
21.428,-0.00031850582885742184,-0.0003441894226074219,-8.8720703125e-05,0.00013569334411621094,-4.848632431030273e-05,4.682616806030273e-05,1.2548827171325683e-05,0.000274560546875
21.43,-0.00031791989135742185,-0.00034086911010742187,-8.7646484375e-05,0.00013881834411621092,-4.4091789245605463e-05,5.1220703125e-05,1.6552734375e-05,0.000280810546875
21.432,-0.00032324215698242186,-0.00034384762573242187,-9.072265625e-05,0.00013583982849121092,-4.873046112060547e-05,4.70703125e-05,9.5703125e-06,0.000275390625
21.434,-0.0003196288757324219,-0.00032871090698242185,-7.314453125e-05,0.0001505859375,-3.90625e-05,5.839842987060547e-05,1.8261718749999998e-05,0.00028505859375
21.436,-0.00031977536010742186,-0.00032934567260742184,-6.9677734375e-05,0.00015151367187499998,-3.5986328125e-05,6.030272674560547e-05,2.2705078125e-05,0.000286865234375
21.438,-0.00032026364135742186,-0.00033315426635742185,-7.3095703125e-05,0.000145166015625,-3.3935543060302733e-05,5.561523056030273e-05,2.2998044967651367e-05,0.000283154296875
21.44,-0.0003152343444824219,-0.00034296871948242186,-8.3203125e-05,0.00013417967224121094,-4.4433586120605466e-05,4.462890625e-05,1.23046875e-05,0.000269921875
21.442,-0.0003003417663574219,-0.00034291989135742186,-7.3681640625e-05,0.000142333984375,-3.8720699310302735e-05,5.424804306030273e-05,1.9091794967651367e-05,0.000277294921875
21.444,-0.00031201168823242185,-0.00035732418823242185,-8.3203125e-05,0.00013535154724121092,-4.7851562499999995e-05,4.7656249999999996e-05,1.064453125e-05,0.00027119140625
21.446,-0.00032290036010742184,-0.0003564941101074219,-9.711913299560546e-05,0.000131884765625,-5.161132049560547e-05,4.3798828125e-05,6.884766578674316e-06,0.000267236328125
21.448,-0.00032758786010742187,-0.00034594723510742185,-0.000102978515625,0.00013666990661621094,-4.594726181030273e-05,4.7900386810302734e-05,1.1669920921325683e-05,0.000270947265625
21.45,-0.0003151366882324219,-0.00033818356323242184,-8.271484375e-05,0.00014765625,-3.5351558685302733e-05,6.054687118530273e-05,2.3437498092651366e-05,0.00028486328124999996
21.452,-0.00032412106323242187,-0.00034941403198242185,-8.4765625e-05,0.00013749998474121093,-4.785155487060547e-05,4.94140625e-05,1.240234375e-05,0.00027568359375
21.454,-0.0003180663757324219,-0.00034628903198242187,-8.14453125e-05,0.00013808592224121092,-4.687499618530273e-05,4.921874618530273e-05,1.2499998092651366e-05,0.00027451171874999996
21.456,-0.00031948239135742184,-0.00034350582885742185,-8.510742187499999e-05,0.00013579100036621093,-4.8193351745605466e-05,4.9267578124999995e-05,1.1865234375e-05,0.000274755859375
21.458,-0.00032763668823242186,-0.00033769528198242184,-8.896484375e-05,0.00013515623474121094,-5.273436737060547e-05,4.609375e-05,7.91015625e-06,0.00027158203125
21.46,-0.0003397460632324219,-0.00034492184448242186,-9.804686737060546e-05,0.00012187499237060547,-6.533202362060546e-05,3.544921875e-05,-3.9062490463256835e-06,0.000259765625
21.462,-0.00033852536010742186,-0.00034409176635742184,-9.799803924560547e-05,0.000130224609375,-5.893553924560547e-05,4.4873046875e-05,4.052735328674317e-06,0.000268408203125
21.464,-0.00034379879760742187,-0.00035834957885742184,-0.00010375975799560546,0.000128466796875,-5.9326164245605466e-05,4.3408199310302734e-05,3.076171875e-06,0.000266748046875
21.466,-0.00034531246948242187,-0.00036562496948242185,-9.999999999999999e-05,0.00012724607849121092,-5.9472648620605464e-05,4.1796875e-05,1.5625004768371581e-06,0.00026484375
21.468,-0.00034550778198242185,-0.00036806637573242186,-9.443359375e-05,0.00012187498474121093,-6.25e-05,3.61328125e-05,-2.9296875e-06,0.00025947265625
21.47,-0.00033710934448242185,-0.00036279293823242184,-9.804687499999999e-05,0.00012480467224121092,-6.044921875e-05,3.7890625e-05,-7.812499999999999e-07,0.00026162109374999997
21.472,-0.00035424801635742186,-0.00037485348510742187,-0.00011752928924560546,0.00010961913299560546,-7.602538299560546e-05,2.0166013717651367e-05,-1.7333982467651367e-05,0.000244873046875
21.474,-0.00034926754760742187,-0.00037153317260742185,-0.00011987303924560546,0.00011176757049560546,-7.407225799560546e-05,2.1728513717651368e-05,-1.6357419967651366e-05,0.00024692382812499996
21.476,-0.00034531246948242187,-0.00037236325073242187,-0.00012080077362060547,0.00011328124237060547,-7.304686737060547e-05,2.3730466842651367e-05,-1.4941404342651366e-05,0.00024980468749999997
21.478,-0.00034609371948242184,-0.00037460934448242184,-0.00011708983612060547,0.00011025389862060546,-7.109374237060546e-05,2.3437496185302734e-05,-1.2695311546325684e-05,0.00025224609375
21.48,-0.00035278317260742186,-0.00037709957885742184,-0.00011713866424560546,0.00010600585174560547,-7.602538299560546e-05,2.1630857467651365e-05,-1.6650388717651368e-05,0.000250146484375
21.482,-0.00034150387573242185,-0.00036484371948242183,-0.00010498046112060546,0.00012070311737060546,-6.708983612060547e-05,3.681640625e-05,-5.957029342651367e-06,0.000262890625
21.484,-0.00035375973510742186,-0.00037534176635742187,-0.00011469725799560546,0.00011225585174560546,-7.768553924560547e-05,2.6025388717651365e-05,-1.6552732467651365e-05,0.000251416015625
21.486,-0.00036425778198242184,-0.00038154293823242184,-0.00012587889862060548,0.00010097655487060547,-8.681639862060547e-05,1.6796873092651365e-05,-2.5292966842651365e-05,0.00024248046875
21.488,-0.00036723629760742184,-0.00038295895385742184,-0.00012954100036621094,9.516600799560547e-05,-8.969725799560546e-05,1.1669919967651367e-05,-2.8466794967651367e-05,0.000237744140625
21.49,-0.0003585448913574219,-0.00037856442260742184,-0.00012250975799560547,9.956053924560546e-05,-8.393553924560546e-05,1.5673826217651367e-05,-2.3388669967651368e-05,0.00024184570312499998
21.492,-0.00037055661010742185,-0.00038930661010742185,-0.00012895506286621092,8.940428924560547e-05,-9.331053924560547e-05,4.541013717651367e-06,-3.3349609375e-05,0.000230712890625
21.494,-0.00036816403198242185,-0.00038779293823242185,-0.00012402342987060546,9.277342987060546e-05,-8.574217987060546e-05,1.1523434638977051e-05,-2.7343749999999997e-05,0.00023935546874999998
21.496,-0.00035244137573242184,-0.0003761718444824219,-0.00011308592987060546,0.00010722655487060547,-7.499999237060547e-05,2.3730464935302733e-05,-1.4941405296325684e-05,0.0002525390625
21.498,-0.00034589840698242186,-0.00037353512573242185,-0.00010878905487060546,0.00011542967987060546,-6.923827362060547e-05,2.9785154342651365e-05,-8.105466842651367e-06,0.00025722656249999997
21.5,-0.00036137692260742183,-0.00038774411010742186,-0.00012290038299560545,0.00010083007049560547,-8.041991424560547e-05,2.0068357467651367e-05,-1.9677732467651366e-05,0.000246044921875
21.502,-0.00036108395385742187,-0.00038129879760742186,-0.00011762694549560546,9.965819549560546e-05,-7.680663299560546e-05,2.9736326217651367e-05,-1.4013669967651367e-05,0.000252880859375
21.504,-0.00038037106323242186,-0.00039628903198242184,-0.00013369139099121094,8.652342987060546e-05,-9.501952362060546e-05,2.7441404342651365e-05,-3.0957029342651364e-05,0.000241015625
21.506,-0.00037656246948242184,-0.00039316403198242186,-0.00013476560974121093,9.101561737060547e-05,-9.345702362060547e-05,1.1718748092651367e-05,-3.0273435592651365e-05,0.00023769531249999998
21.508,-0.00036962887573242185,-0.00039160153198242187,-0.00013603514099121093,9.140624237060546e-05,-9.111327362060547e-05,9.765386581420897e-08,-3.0371091842651364e-05,0.0002326171875
21.51,-0.0003664062194824219,-0.00039062496948242187,-0.00013105467224121094,9.550780487060546e-05,-8.759764862060546e-05,4.8828096389770505e-06,-2.685546875e-05,0.00023720703124999998
21.512,-0.00037607418823242184,-0.00039853512573242186,-0.00013320310974121094,9.150389862060547e-05,-9.296874237060547e-05,4.882793426513671e-07,-3.26171875e-05,0.00023398437499999998
21.514,-0.00036821286010742184,-0.0003885253601074219,-0.00012690428924560547,9.663085174560547e-05,-8.188475799560547e-05,1.1279294967651366e-05,-2.0263669967651366e-05,0.000246142578125
21.516,-0.00036411129760742186,-0.00038920895385742186,-0.00012690428924560547,8.891600799560547e-05,-7.719725799560547e-05,1.3525388717651366e-05,-1.4892576217651367e-05,0.000249462890625
21.518,-0.0003633788757324219,-0.00039912106323242185,-0.00012929685974121094,9.091796112060546e-05,-7.431639862060546e-05,1.7187498092651366e-05,-1.064453125e-05,0.00025166015625
21.52,-0.00037802731323242184,-0.0004096679382324219,-0.00015576170349121092,8.486327362060547e-05,-8.496092987060547e-05,1.0546873092651367e-05,-2.0312498092651368e-05,0.000241796875
21.522,-0.00036318356323242185,-0.00038642575073242184,-0.00015146482849121094,0.00010009764862060547,-8.027342987060547e-05,2.1484373092651367e-05,-1.4941404342651366e-05,0.000249609375
21.524,-0.00035288082885742185,-0.00036840817260742187,-0.00013227537536621094,0.00010014647674560546,-8.881835174560546e-05,1.6455076217651366e-05,-2.4072263717651367e-05,0.000241748046875
21.526,-0.00035302731323242183,-0.00035175778198242186,-0.00011718749237060547,0.00010292967987060547,-9.384764862060547e-05,1.494140338897705e-05,-3.125e-05,0.00023779296875
21.528,-0.00034414059448242183,-0.00033818356323242184,-0.00011533202362060546,0.00010761717987060547,-8.955077362060546e-05,1.7968748092651365e-05,-2.8222654342651367e-05,0.000241015625
21.53,-0.00033457028198242186,-0.00033457028198242186,-0.00010615233612060547,0.00011162108612060546,-7.812499237060546e-05,2.4023435592651366e-05,-1.7382810592651365e-05,0.0002490234375
21.532,-0.00034838864135742185,-0.00035922848510742185,-0.00012172850799560546,9.418944549560547e-05,-9.135741424560547e-05,7.958982467651366e-06,-3.1201169967651364e-05,0.000235302734375
21.534,-0.0003397460632324219,-0.00036914059448242185,-0.00013095701599121092,9.892577362060546e-05,-8.994139862060546e-05,1.2109373092651366e-05,-2.8515623092651365e-05,0.0002390625
21.536,-0.00033808590698242185,-0.00035937496948242184,-0.00014677732849121094,0.00010488280487060547,-9.208983612060547e-05,1.6210935592651365e-05,-2.7832029342651366e-05,0.00023955078125
21.538,-0.00033696286010742187,-0.00034458004760742184,-0.00014467771911621093,0.00010864257049560546,-9.018553924560546e-05,1.2158201217651366e-05,-3.0517576217651365e-05,0.00023374023437499998
21.54,-0.00033710934448242185,-0.00034355465698242185,-0.00013466795349121094,0.00010273436737060546,-0.00010126952362060546,6.835918426513671e-07,-4.189453125e-05,0.00022070312499999998
21.542,-0.00032275387573242186,-0.0003245116882324219,-0.00012197264862060546,0.00010878905487060546,-9.374999237060546e-05,9.277340888977051e-06,-3.28125e-05,0.00023017578125
21.544,-0.0003147460632324219,-0.00031455075073242184,-0.00012363280487060545,0.00010888671112060546,-9.677733612060547e-05,1.1035154342651366e-05,-3.408203125e-05,0.00023105468749999998
21.546,-0.0003151366882324219,-0.00031689450073242185,-0.00012539061737060547,0.00010751952362060546,-9.501952362060546e-05,1.1230466842651367e-05,-3.3203124999999996e-05,0.00023193359375
21.548,-0.0003162109069824219,-0.00031796871948242184,-0.00013505857849121093,0.00010419921112060546,-9.677733612060547e-05,6.6406230926513666e-06,-3.5351558685302733e-05,0.00023046875
21.55,-0.00030415036010742185,-0.00030004879760742187,-0.00013305662536621093,0.00011137694549560546,-9.135741424560547e-05,1.1669919967651367e-05,-2.9833982467651366e-05,0.000235791015625
21.552,-0.00030869137573242184,-0.0002916015319824219,-0.00013701170349121093,0.00010576171112060547,-0.00010419921112060546,1.2695294618606567e-06,-4.326171493530273e-05,0.00022373046875
21.554,-0.00030356442260742186,-0.00027788082885742187,-0.00012592772674560547,0.00011069335174560547,-0.00010102538299560546,5.322263717651367e-06,-3.9501953125e-05,0.00022778320312499999
21.556,-0.0003013671569824219,-0.00027900387573242185,-0.00012363280487060545,0.00011035155487060546,-0.00010009764862060547,8.789060592651366e-06,-3.671875e-05,0.00023056640624999998
21.558,-0.00030590817260742187,-0.00028745114135742184,-0.00012485350799560545,0.00010961913299560546,-9.790038299560547e-05,1.108398151397705e-05,-3.4423828125e-05,0.000233642578125
21.56,-0.00030913082885742184,-0.00028676754760742187,-0.00012700194549560546,0.00011186522674560546,-9.907225799560546e-05,6.7871074676513665e-06,-3.4912109375e-05,0.000228857421875
21.562,-0.0002934570007324219,-0.0002708984069824219,-0.00011289061737060547,0.00012880859375,-8.388671112060546e-05,2.3828123092651367e-05,-1.9042966842651365e-05,0.00024492187499999997
21.564,-0.00029677731323242185,-0.00027841793823242186,-0.00012119139862060546,0.00012128905487060547,-9.179686737060546e-05,1.7871091842651366e-05,-2.7246091842651366e-05,0.00023876953125
